03-04-2026 13:27:13 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,0%@1510,100%@1510,0%@1510,14%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.906C SOC2@46.625C SOC0@44.625C CV1@-256C GPU@47.125C tj@47.125C SOC1@47.125C CV2@-256C VDD_IN 5842mW/6078mW VDD_CPU_GPU_CV 1782mW/1811mW VDD_SOC 1501mW/1667mW
03-04-2026 13:27:13 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,0%@1510,87%@1510,0%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@47.093C SOC2@46.531C SOC0@44.375C CV1@-256C GPU@47.531C tj@47.531C SOC1@47.281C CV2@-256C VDD_IN 5852mW/6073mW VDD_CPU_GPU_CV 1782mW/1811mW VDD_SOC 1501mW/1663mW
03-04-2026 13:27:13 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [16%@1510,0%@1510,100%@1510,0%@1510,14%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@47.156C SOC2@46.562C SOC0@44.406C CV1@-256C GPU@47.187C tj@47.187C SOC1@47.093C CV2@-256C VDD_IN 5852mW/6069mW VDD_CPU_GPU_CV 1782mW/1810mW VDD_SOC 1501mW/1660mW
03-04-2026 13:27:13 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [25%@1510,0%@1510,100%@1510,0%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.906C SOC2@46.562C SOC0@44.562C CV1@-256C GPU@47.218C tj@47.218C SOC1@47.125C CV2@-256C VDD_IN 5852mW/6065mW VDD_CPU_GPU_CV 1782mW/1810mW VDD_SOC 1501mW/1657mW
03-04-2026 13:27:13 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,0%@1510,85%@1510,0%@1510,14%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.937C SOC2@46.656C SOC0@44.593C CV1@-256C GPU@47.093C tj@47.25C SOC1@47.25C CV2@-256C VDD_IN 5852mW/6061mW VDD_CPU_GPU_CV 1742mW/1808mW VDD_SOC 1501mW/1655mW
03-04-2026 13:27:13 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [14%@1510,0%@1510,100%@1510,0%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@47.062C SOC2@46.531C SOC0@44.437C CV1@-256C GPU@47.375C tj@47.375C SOC1@47.312C CV2@-256C VDD_IN 5852mW/6058mW VDD_CPU_GPU_CV 1742mW/1807mW VDD_SOC 1501mW/1652mW
03-04-2026 13:27:14 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,0%@1510,83%@1510,14%@1510,14%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@47.187C SOC2@46.593C SOC0@44.437C CV1@-256C GPU@47.093C tj@47.187C SOC1@47.031C CV2@-256C VDD_IN 5852mW/6054mW VDD_CPU_GPU_CV 1742mW/1806mW VDD_SOC 1501mW/1649mW
03-04-2026 13:27:14 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [16%@1510,0%@1510,100%@1510,0%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.906C SOC2@46.531C SOC0@44.625C CV1@-256C GPU@47.562C tj@47.562C SOC1@47.093C CV2@-256C VDD_IN 5852mW/6051mW VDD_CPU_GPU_CV 1742mW/1805mW VDD_SOC 1501mW/1647mW
03-04-2026 13:27:14 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,0%@1510,100%@1510,0%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.937C SOC2@46.406C SOC0@44.468C CV1@-256C GPU@47.062C tj@47.187C SOC1@47.156C CV2@-256C VDD_IN 5842mW/6047mW VDD_CPU_GPU_CV 1742mW/1804mW VDD_SOC 1501mW/1644mW
03-04-2026 13:27:14 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,14%@1510,85%@1510,0%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@47.093C SOC2@46.562C SOC0@44.468C CV1@-256C GPU@47.25C tj@47.25C SOC1@46.937C CV2@-256C VDD_IN 5852mW/6044mW VDD_CPU_GPU_CV 1742mW/1803mW VDD_SOC 1501mW/1642mW
03-04-2026 13:27:14 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [14%@1510,14%@1510,100%@1510,0%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@47.281C SOC2@46.531C SOC0@44.562C CV1@-256C GPU@47.062C tj@47.281C SOC1@47.093C CV2@-256C VDD_IN 5852mW/6041mW VDD_CPU_GPU_CV 1742mW/1802mW VDD_SOC 1501mW/1640mW
03-04-2026 13:27:14 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [16%@1510,0%@1510,85%@1510,0%@1510,14%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.906C SOC2@46.406C SOC0@44.687C CV1@-256C GPU@47.437C tj@47.437C SOC1@47.125C CV2@-256C VDD_IN 5852mW/6038mW VDD_CPU_GPU_CV 1742mW/1801mW VDD_SOC 1501mW/1638mW
03-04-2026 13:27:14 RAM 1863/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [16%@1510,25%@1510,66%@1510,50%@1510,33%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.968C SOC2@46.531C SOC0@44.437C CV1@-256C GPU@47.156C tj@47.25C SOC1@47.25C CV2@-256C VDD_IN 5924mW/6036mW VDD_CPU_GPU_CV 1782mW/1801mW VDD_SOC 1541mW/1636mW
03-04-2026 13:27:14 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [16%@1510,0%@1510,0%@1510,83%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@47.125C SOC2@46.531C SOC0@44.468C CV1@-256C GPU@46.937C tj@47.125C SOC1@46.968C CV2@-256C VDD_IN 5924mW/6034mW VDD_CPU_GPU_CV 1782mW/1800mW VDD_SOC 1501mW/1634mW
03-04-2026 13:27:14 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,0%@1510,0%@1510,100%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@47C SOC2@46.375C SOC0@44.562C CV1@-256C GPU@47.25C tj@47.25C SOC1@47.093C CV2@-256C VDD_IN 5933mW/6033mW VDD_CPU_GPU_CV 1782mW/1800mW VDD_SOC 1501mW/1632mW
03-04-2026 13:27:14 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,14%@1510,0%@1510,100%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@47.156C SOC2@46.5C SOC0@44.375C CV1@-256C GPU@47.031C tj@47.312C SOC1@47.312C CV2@-256C VDD_IN 5892mW/6031mW VDD_CPU_GPU_CV 1782mW/1800mW VDD_SOC 1501mW/1630mW
03-04-2026 13:27:14 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [16%@1510,0%@1510,0%@1510,85%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.812C SOC2@46.5C SOC0@44.437C CV1@-256C GPU@47.343C tj@47.343C SOC1@46.968C CV2@-256C VDD_IN 5892mW/6029mW VDD_CPU_GPU_CV 1782mW/1800mW VDD_SOC 1541mW/1629mW
03-04-2026 13:27:14 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [14%@1386,0%@1510,0%@1510,100%@1510,14%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.906C SOC2@46.437C SOC0@44.531C CV1@-256C GPU@47.125C tj@47.125C SOC1@47C CV2@-256C VDD_IN 5892mW/6027mW VDD_CPU_GPU_CV 1782mW/1799mW VDD_SOC 1541mW/1627mW
03-04-2026 13:27:14 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,14%@1510,0%@1510,83%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@47.062C SOC2@46.343C SOC0@44.375C CV1@-256C GPU@47.093C tj@47.218C SOC1@47.218C CV2@-256C VDD_IN 5892mW/6025mW VDD_CPU_GPU_CV 1782mW/1799mW VDD_SOC 1501mW/1626mW
03-04-2026 13:27:14 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [16%@1510,0%@1510,0%@1510,100%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@47.125C SOC2@46.5C SOC0@44.406C CV1@-256C GPU@46.937C tj@47.125C SOC1@46.937C CV2@-256C VDD_IN 5892mW/6023mW VDD_CPU_GPU_CV 1782mW/1799mW VDD_SOC 1541mW/1624mW
03-04-2026 13:27:14 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [14%@1510,14%@1510,0%@1510,100%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.906C SOC2@46.562C SOC0@44.468C CV1@-256C GPU@47.218C tj@47.218C SOC1@47C CV2@-256C VDD_IN 5892mW/6021mW VDD_CPU_GPU_CV 1782mW/1799mW VDD_SOC 1541mW/1623mW
03-04-2026 13:27:14 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [16%@1510,0%@1510,0%@1510,85%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.906C SOC2@46.375C SOC0@44.281C CV1@-256C GPU@46.968C tj@47.156C SOC1@47.156C CV2@-256C VDD_IN 5883mW/6019mW VDD_CPU_GPU_CV 1742mW/1798mW VDD_SOC 1501mW/1622mW
03-04-2026 13:27:15 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [14%@1510,0%@1510,0%@1510,100%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@47.031C SOC2@46.406C SOC0@44.343C CV1@-256C GPU@47.406C tj@47.406C SOC1@46.875C CV2@-256C VDD_IN 5852mW/6017mW VDD_CPU_GPU_CV 1742mW/1797mW VDD_SOC 1501mW/1620mW
03-04-2026 13:27:15 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,0%@1510,0%@1510,85%@1510,14%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@47.375C SOC2@46.406C SOC0@44.375C CV1@-256C GPU@47.062C tj@47.375C SOC1@46.906C CV2@-256C VDD_IN 5852mW/6015mW VDD_CPU_GPU_CV 1742mW/1796mW VDD_SOC 1501mW/1618mW
03-04-2026 13:27:15 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,14%@1510,0%@1510,100%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.843C SOC2@46.375C SOC0@44.468C CV1@-256C GPU@46.843C tj@46.937C SOC1@46.937C CV2@-256C VDD_IN 5852mW/6013mW VDD_CPU_GPU_CV 1742mW/1796mW VDD_SOC 1501mW/1617mW
03-04-2026 13:27:15 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [14%@1510,0%@1510,0%@1510,100%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.906C SOC2@46.312C SOC0@44.375C CV1@-256C GPU@47.093C tj@47.156C SOC1@46.843C CV2@-256C VDD_IN 5852mW/6010mW VDD_CPU_GPU_CV 1742mW/1795mW VDD_SOC 1501mW/1615mW
03-04-2026 13:27:15 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [14%@1510,14%@1510,0%@1510,85%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.968C SOC2@46.437C SOC0@44.343C CV1@-256C GPU@47.218C tj@47.218C SOC1@46.937C CV2@-256C VDD_IN 5852mW/6008mW VDD_CPU_GPU_CV 1742mW/1794mW VDD_SOC 1501mW/1614mW
03-04-2026 13:27:15 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [16%@1510,16%@1510,0%@1510,100%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.812C SOC2@46.312C SOC0@44.406C CV1@-256C GPU@47.031C tj@47.031C SOC1@47C CV2@-256C VDD_IN 5811mW/6006mW VDD_CPU_GPU_CV 1742mW/1794mW VDD_SOC 1501mW/1612mW
03-04-2026 13:27:15 RAM 1863/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [28%@1510,28%@1510,0%@1510,85%@1510,42%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@47.156C SOC2@46.343C SOC0@44.281C CV1@-256C GPU@46.812C tj@47.187C SOC1@47.187C CV2@-256C VDD_IN 5883mW/6004mW VDD_CPU_GPU_CV 1782mW/1793mW VDD_SOC 1501mW/1611mW
03-04-2026 13:27:15 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,0%@1510,14%@1510,100%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.812C SOC2@46.406C SOC0@44.343C CV1@-256C GPU@47.156C tj@47.156C SOC1@46.937C CV2@-256C VDD_IN 5892mW/6003mW VDD_CPU_GPU_CV 1782mW/1793mW VDD_SOC 1501mW/1610mW
03-04-2026 13:27:15 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [14%@1510,0%@1510,0%@1510,85%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.812C SOC2@46.312C SOC0@44.406C CV1@-256C GPU@46.906C tj@46.937C SOC1@46.937C CV2@-256C VDD_IN 5852mW/6001mW VDD_CPU_GPU_CV 1782mW/1793mW VDD_SOC 1501mW/1608mW
03-04-2026 13:27:15 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [16%@1510,0%@1510,28%@1510,100%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.968C SOC2@46.343C SOC0@44.25C CV1@-256C GPU@47.125C tj@47.125C SOC1@47.125C CV2@-256C VDD_IN 5892mW/6000mW VDD_CPU_GPU_CV 1782mW/1793mW VDD_SOC 1501mW/1607mW
03-04-2026 13:27:15 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [14%@1510,0%@1510,0%@1510,100%@1510,14%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@47.093C SOC2@46.406C SOC0@44.375C CV1@-256C GPU@46.906C tj@47.093C SOC1@46.812C CV2@-256C VDD_IN 5852mW/5998mW VDD_CPU_GPU_CV 1782mW/1793mW VDD_SOC 1501mW/1606mW
03-04-2026 13:27:15 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,0%@1510,0%@1510,83%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.781C SOC2@46.375C SOC0@44.406C CV1@-256C GPU@47.468C tj@47.468C SOC1@46.968C CV2@-256C VDD_IN 5852mW/5996mW VDD_CPU_GPU_CV 1782mW/1793mW VDD_SOC 1501mW/1604mW
03-04-2026 13:27:15 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [16%@1510,0%@1510,0%@1510,100%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.781C SOC2@46.343C SOC0@44.187C CV1@-256C GPU@47.031C tj@47.031C SOC1@47.031C CV2@-256C VDD_IN 5852mW/5995mW VDD_CPU_GPU_CV 1782mW/1793mW VDD_SOC 1501mW/1603mW
03-04-2026 13:27:15 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,0%@1510,14%@1510,85%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.968C SOC2@46.375C SOC0@44.281C CV1@-256C GPU@47.062C tj@47.062C SOC1@46.781C CV2@-256C VDD_IN 5852mW/5993mW VDD_CPU_GPU_CV 1782mW/1792mW VDD_SOC 1501mW/1602mW
03-04-2026 13:27:15 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [25%@1510,14%@1510,83%@1510,20%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@47.187C SOC2@46.375C SOC0@44.312C CV1@-256C GPU@46.906C tj@47.187C SOC1@46.906C CV2@-256C VDD_IN 5852mW/5991mW VDD_CPU_GPU_CV 1742mW/1792mW VDD_SOC 1501mW/1601mW
03-04-2026 13:27:15 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,0%@1510,85%@1510,0%@1510,14%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.625C SOC2@46.312C SOC0@44.437C CV1@-256C GPU@47.281C tj@47.281C SOC1@46.875C CV2@-256C VDD_IN 5811mW/5989mW VDD_CPU_GPU_CV 1742mW/1791mW VDD_SOC 1501mW/1600mW
03-04-2026 13:27:16 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,0%@1510,100%@1510,0%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.718C SOC2@46.281C SOC0@44.25C CV1@-256C GPU@46.937C tj@47.156C SOC1@47.156C CV2@-256C VDD_IN 5811mW/5987mW VDD_CPU_GPU_CV 1742mW/1791mW VDD_SOC 1501mW/1599mW
03-04-2026 13:27:16 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [16%@1510,0%@1510,85%@1510,0%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@47C SOC2@46.375C SOC0@44.312C CV1@-256C GPU@46.812C tj@47C SOC1@46.75C CV2@-256C VDD_IN 5811mW/5985mW VDD_CPU_GPU_CV 1742mW/1790mW VDD_SOC 1501mW/1598mW
03-04-2026 13:27:16 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [14%@1510,0%@1510,100%@1510,0%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.625C SOC2@46.312C SOC0@44.343C CV1@-256C GPU@47.125C tj@47.125C SOC1@46.937C CV2@-256C VDD_IN 5802mW/5983mW VDD_CPU_GPU_CV 1742mW/1790mW VDD_SOC 1501mW/1597mW
03-04-2026 13:27:16 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,0%@1510,100%@1510,0%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.937C SOC2@46.25C SOC0@44.187C CV1@-256C GPU@46.843C tj@47.031C SOC1@47.031C CV2@-256C VDD_IN 5811mW/5982mW VDD_CPU_GPU_CV 1742mW/1789mW VDD_SOC 1501mW/1595mW
03-04-2026 13:27:16 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [14%@1510,0%@1510,85%@1510,14%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.625C SOC2@46.312C SOC0@44.343C CV1@-256C GPU@47.156C tj@47.156C SOC1@46.812C CV2@-256C VDD_IN 5811mW/5980mW VDD_CPU_GPU_CV 1742mW/1789mW VDD_SOC 1501mW/1594mW
03-04-2026 13:27:16 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [16%@1510,12%@1510,100%@1510,0%@1510,14%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.625C SOC2@46.343C SOC0@44.343C CV1@-256C GPU@47.343C tj@47.343C SOC1@46.781C CV2@-256C VDD_IN 5811mW/5978mW VDD_CPU_GPU_CV 1742mW/1788mW VDD_SOC 1501mW/1593mW
03-04-2026 13:27:16 RAM 1862/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [33%@1510,20%@1510,83%@1510,0%@1510,20%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.843C SOC2@46.281C SOC0@44.187C CV1@-256C GPU@46.937C tj@47.031C SOC1@47.031C CV2@-256C VDD_IN 5842mW/5977mW VDD_CPU_GPU_CV 1782mW/1788mW VDD_SOC 1501mW/1593mW
03-04-2026 13:27:16 RAM 1861/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [25%@1510,14%@1510,100%@1510,14%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@47C SOC2@46.281C SOC0@44.218C CV1@-256C GPU@46.843C tj@47C SOC1@46.75C CV2@-256C VDD_IN 5852mW/5975mW VDD_CPU_GPU_CV 1782mW/1788mW VDD_SOC 1501mW/1592mW
03-04-2026 13:27:16 RAM 1861/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,0%@1510,83%@1510,0%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.687C SOC2@46.375C SOC0@44.375C CV1@-256C GPU@47.062C tj@47.062C SOC1@46.843C CV2@-256C VDD_IN 5852mW/5974mW VDD_CPU_GPU_CV 1782mW/1788mW VDD_SOC 1501mW/1591mW
03-04-2026 13:27:16 RAM 1861/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,0%@1510,100%@1510,0%@1510,14%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.718C SOC2@46.25C SOC0@44.125C CV1@-256C GPU@46.843C tj@46.937C SOC1@46.937C CV2@-256C VDD_IN 5852mW/5973mW VDD_CPU_GPU_CV 1782mW/1788mW VDD_SOC 1501mW/1590mW
03-04-2026 13:27:16 RAM 1861/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [16%@1510,0%@1510,100%@1510,14%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 85%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.843C SOC2@46.343C SOC0@44.156C CV1@-256C GPU@47.218C tj@47.218C SOC1@46.718C CV2@-256C VDD_IN 5852mW/5972mW VDD_CPU_GPU_CV 1782mW/1788mW VDD_SOC 1501mW/1589mW
03-04-2026 13:27:16 RAM 1861/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,0%@1510,85%@1510,0%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@47.062C SOC2@46.281C SOC0@44.25C CV1@-256C GPU@46.906C tj@47.062C SOC1@46.781C CV2@-256C VDD_IN 5852mW/5970mW VDD_CPU_GPU_CV 1782mW/1788mW VDD_SOC 1501mW/1588mW
03-04-2026 13:27:16 RAM 1861/3425MB (lfb 66x1MB) SWAP 161/1713MB (cached 7MB) CPU [0%@1510,14%@1510,100%@1510,0%@1510,0%@1510,0%@1510] EMC_FREQ 2%@2133 GR3D_FREQ 86%@[0,624] VIC_FREQ 435 APE 200 CV0@-256C CPU@46.593C SOC2@46.218C SOC0@44.062C CV1@-256C GPU@46.75C tj@46.906C SOC1@46.906C CV2@-256C VDD_IN 5811mW/5969mW VDD_CPU_GPU_CV 1782mW/1788mW VDD_SOC 1501mW/1587mW
